Repo,Release,Filename,SHA,Revision
en_ta,v11,translate-symaction,8310683dc70ec3b355ff9e396cff678fe1fdc61a,4
en_ta,v12,translate-symaction,993708c95673aa7ead983dfb5f9073daeec83c02,5
en_ta,v15,translate-symaction,6e2febc4e1cf678f4e3c24140515a757da85ab5b,6
en_ta,v16,translate-symaction,3224fa21aa55fc151d2e4977e03758b9e0bcf12b,7
en_ta,v17,translate-symaction,21c0adf572c3b4c1e19da1c469d1e68102647d06,8
en_ta,v18,translate-symaction,074546c6fc158d6230ff7692700cb7c8b41c8a85,9
en_ta,v20,translate-symaction,dccb0949513903fe73402dd0aa05b2ddf8546183,10
en_ta,v21,translate-symaction,074546c6fc158d6230ff7692700cb7c8b41c8a85,11
en_ta,v6,translate-terms,4e73bd21971570af1ccad690a65cf0cd8639586d,1
en_ta,v9,translate-terms,212d3e6d6f677d96288aad194f3206a1aa7b7b56,2
en_ta,v10,translate-terms,9e0885e2ff8b65819199c919a19868cac71f7d89,3
en_ta,v11,translate-terms,b442120c49e5f0f0bc8778780393772ef276d165,4
en_ta,v12,translate-terms,379598823f580928bb352e62cb646bdac30e28e9,5
en_ta,v15,translate-terms,8e8e6731f2e6cf5e53883d633ae29966079b9386,6
en_ta,v16,translate-terms,9c51a364ea359218249ed263f3a58c54d68c02b3,7
en_ta,v17,translate-terms,7aaa495982246447d09d59637b067de586a4802a,8
en_ta,v18,translate-terms,8317e196e76233811674283042367ec3e41b9ebd,9
en_ta,v6,translate-textvariants,9036eae6cc64aa5f7cb7b001cb7a387409532601,1
en_ta,v9,translate-textvariants,e7fb6221dc1b8b74f19bcba783b402693e5c75a0,2
en_ta,v10,translate-textvariants,c78346980e3d6344d064fb72603bf31afa8c53aa,3
en_ta,v11,translate-textvariants,bddb12cefe8c7f92990859f48dc6742717bd9d5f,4
en_ta,v12,translate-textvariants,fe24b8fd994b317f476cf407d3116b0891378063,5
en_ta,v15,translate-textvariants,dabd06d5d48deb7e49307a6b70a938881c63d549,6
en_ta,v16,translate-textvariants,4ca8364219035136d8ece8dd69af9ca147894cce,7
en_ta,v17,translate-textvariants,e3054e13bb833dfc25cd8ff037327a6295c91fc1,8
en_ta,v18,translate-textvariants,5dbf656d2adead7430b2d3d3032f919e05939148,9
en_ta,v19,translate-textvariants,00a1e21e54162b3f22e8827d51ce643928d9f6f2,10
en_ta,v6,translate-tform,bd063dce5a0b2cc9dde1cdde074b8542d9d74e58,1
en_ta,v7,translate-tform,4f54856af3cd2be195b12e50402ad6e2835e2fdc,2
en_ta,v9,translate-tform,fd529f7fbda036929c9e8805b47017d93829ee03,3
en_ta,v11,translate-tform,85a10e2ad3337da328780781660580a71523c6b5,4
en_ta,v15,translate-tform,172c5cfa005c65b48b1de50691635ab57c73af8d,5
en_ta,v18,translate-tform,7d4e030f38aa719c76a7139661783785cf41357c,6
en_ta,v6,translate-transliterate,42e8bf2ec5d831553431d8e467d583d9c6bb49c3,1
en_ta,v8,translate-transliterate,add26faadee7678f32cc0881c3824fdd303dd3ff,2
en_ta,v9,translate-transliterate,888762a9b17671d0e6b5bc8ed00ca0517f2b65c0,3
en_ta,v10,translate-transliterate,badcc9be622fb463fc05c959022085f8816670d6,4
en_ta,v11,translate-transliterate,1f830b0d551c38835848013389aa618b75cf7377,5
en_ta,v12,translate-transliterate,4db1127f6fcc66f6aca3ab2c445e974f2240f539,6
en_ta,v15,translate-transliterate,73a7e3fd669d6931031fcf6d6ac374492066735d,7
en_ta,v16,translate-transliterate,6650e6a35d69722c13047f58ba93135998f9a995,8
en_ta,v17,translate-transliterate,6a2422aa2d54c54e7623a99965688c2fe4270e85,9
en_ta,v18,translate-transliterate,869f50e052adeca69c5baccaf75f2b4597941370,10
en_ta,v20,translate-transliterate,06bed4d86686c00ec3baf713ad908ea186faaa94,11
en_ta,v21,translate-transliterate,9c1e077d9ee0abf2dc5681c36fd9cf4540cf6620,12
en_ta,v6,translate-unknown,a620de728d13247f60877808b3e47ed0bb816221,1
en_ta,v9,translate-unknown,ba0a20673825170541bd3315c8339ad60b4c3b48,2
en_ta,v10,translate-unknown,5ca6cf7694610d02974bc4a4f2c19657d25ff2b7,3
en_ta,v11,translate-unknown,0caa83b37d8073d8051f66537c0903491a543ecd,4
en_ta,v12,translate-unknown,483aa425d180e22bea023027a2f40048a0255278,5
en_ta,v15,translate-unknown,2c10bc56794e79d23314b03e5c9ad2d78bba9fbb,6
en_ta,v16,translate-unknown,12100b9f9ec3e265dfab4943367ab1c0ee24ba8d,7
en_ta,v17,translate-unknown,09a2c73bcec533ae2da7282804f5866cc21fe01e,8
en_ta,v18,translate-unknown,fd101a006fc086f9a21c52b3bf5175bed5cb624a,9
en_ta,v20,translate-unknown,fc048d338ea85b42a49f1b7dbd48356ed70cca72,10
en_ta,v21,translate-unknown,a87fcf205059993a582c175a33f5e86742b13f35,11
en_ta,v6,translate-useulbudb,e489bddc2261e25bcf33fdbd5f5c082f0cc724b0,1
en_ta,v9,translate-useulbudb,e0a7cb1ee0c3cd7c24a51c366eb97b21e2335e8a,2
en_ta,v10,translate-useulbudb,270a7a526314dea54d644b36b58b38b2592de735,3
en_ta,v11,translate-useultust,7e9a3382b433dcd7411be774383751221577a36a,1
en_ta,v12,translate-useultust,82812de3b7088704d7a35f2e25157040e3b82ca1,2
en_ta,v15,translate-useultust,8210018d3b004613a8b0bc247ad7d4d583197ade,3
en_ta,v16,translate-useultust,d57743535348457df58f1c810d1dcb09da1db6b6,4
en_ta,v17,translate-useultust,69d92925fc9948fd8dec45da67f642567a741663,5
en_ta,v18,translate-useultust,e71ea4386e24345b1c7c2c517dab3e65fd365ca7,6
en_ta,v6,translate-versebridge,e6d3f93beb8028e36bcd52d79107624f5ae18c2c,1
en_ta,v9,translate-versebridge,d52d4b63bab9596ae9b7cb53005c23c6ccd39d11,2
en_ta,v10,translate-versebridge,421fa6088b5a5e970194decf479d66a059ee0037,3
en_ta,v11,translate-versebridge,ea06309a5eea542bbe19f3ff359ced4177469e35,4
en_ta,v12,translate-versebridge,e207d51a679057cf1b06b870f650e427ec48827c,5
en_ta,v15,translate-versebridge,616a580faa9646d23190728d3b6ec9125a319de4,6
en_ta,v16,translate-versebridge,055c4768390fe63536353d7ac7d2ab047e5a1d7b,7
en_ta,v20,translate-versebridge,e8eeb5df827ccabf09514e203bcdecb6e64f2014,8
en_ta,v6,translate-wforw,5fe8c88c49e278b71e288d18dceafc84dd77e209,1
en_ta,v9,translate-wforw,0852cf77532e105225c01e9782d09bc51040cdd0,2
en_ta,v10,translate-wforw,9ee0ba52dde72bc2af195ed527b1a885065eb302,3
en_ta,v11,translate-wforw,4366ece86ef2758751097fd169dec7d6d69fc4ff,4
en_ta,v12,translate-wforw,25885545dd2f050bd6ae7f8c2e15348f0ffcaa6f,5
en_ta,v15,translate-wforw,88190230ca60e2e904fb93223f53b3751bba688c,6
en_ta,v16,translate-wforw,2d1f5c7c38f3ad7ba77559051465ca8d7b92777f,7
en_ta,v6,translate-whatis,7babcd16492b5e72e8011dcd91ead6eb272d39d1,1
en_ta,v9,translate-whatis,da84c8722a72678940f9d6dd30a00fa20a652d49,2
en_ta,v10,translate-whatis,bbb10bf917a8afc2e1bde59cbd3cbc57478ba9d2,3
en_ta,v11,translate-whatis,34174ed298c3351a266367e3988d173bf26387fa,4
en_ta,v15,translate-whatis,553c633f759d0bbae81ba490b5b8efff6f37a204,5
en_ta,v16,translate-whatis,5c02393d4ee3c71435d60ec0239cb018e8bd9a1e,6
en_ta,v18,translate-whatis,c02470bc01d31b2fd09751a087b220c8dc33369b,7
en_ta,v6,translate-why,ba07798bcc6d5efd989c7a3398f8875d7f99e30d,1
en_ta,v6,translation-difficulty,9b1bdc91bb115116a64a79a3422264cfbc3ae9d4,1
en_ta,v8,translation-difficulty,176d3503f8517efd15e4e445b83c0d54684d7177,2
en_ta,v9,translation-difficulty,498c509f34b0dcff755517c8cc8732d0bdfb08a6,3
en_ta,v10,translation-difficulty,5b1f93e010b9346ee9d05ff036fbe1e33704dbe6,4
en_ta,v11,translation-difficulty,0706dcef5803c478c4a34e86077513012b6e27ba,5
en_ta,v15,translation-difficulty,1838b32fcde56702221e34d3c056e1e511503d8d,6
en_ta,v16,translation-difficulty,ccb4658a5d4924993eefed655fe787324fd2e52a,7
en_ta,v17,translation-difficulty,d7eea2b56a05271014b61fe729d74819d0f7e11a,8
en_ta,v18,translation-difficulty,6acdb613ded47e588b8704f85accdcce723fa25e,9
en_ta,v6,writing-apocalypticwriting,d30dc5723156870f0875567a949b30c71e7478a2,1
en_ta,v7,writing-apocalypticwriting,8f61fe9c5b6132329d8dac61980f0aa7d84f0a50,2
en_ta,v9,writing-apocalypticwriting,fa83acc57b3527bf417a58d4e490dd807bb294cf,3
en_ta,v10,writing-apocalypticwriting,255d13dbf9ef9242a07cb90898bd440f24912c2b,4
en_ta,v11,writing-apocalypticwriting,b81a31dbb8fc2702df1ea37a9d53625b4feed746,5
en_ta,v12,writing-apocalypticwriting,4ac6939d2eeab99b1bd6c392fa17cbd75d89fe45,6
en_ta,v15,writing-apocalypticwriting,dd305278684776380b4f40b48a95e19f8cfda042,7
en_ta,v16,writing-apocalypticwriting,9f6cdd0ed5df131ff9d93265785ca99ab790fe2f,8
en_ta,v18,writing-apocalypticwriting,a1d8852d4e11082b651e7f4bc79302fbf4fe3fc0,9
en_ta,v20,writing-apocalypticwriting,b1c6eb23e32e84e2da56b996411d2815dfd52dd3,10
en_ta,v6,writing-background,157a8d34c8af6ef2d757b149264364c8d85551a3,1
en_ta,v9,writing-background,9f3e09d42f1e6934a3ade962053eaa28e0951f09,2
en_ta,v10,writing-background,1216e496cb99c2f5c482100a33ecebd83b3e3631,3
en_ta,v11,writing-background,057cf0c7e580d8a0a8626fad7f664bef3b100b18,4
en_ta,v12,writing-background,29519f6d75296a82c74906aecdc6a0072c3efc3f,5
en_ta,v15,writing-background,136ae5dda5795cdfc7e36c26759c0da66fa72dc6,6
en_ta,v16,writing-background,800da4451b6e5d356a13a269ed85cfd17cecf4e7,7
en_ta,v17,writing-background,5a23a80af9a3fe3a4dc3c8174ac2d39bfcd57878,8
en_ta,v18,writing-background,77682497462c3087d2d5dc4e99d2b73df761ab6f,9
en_ta,v20,writing-background,320c1d8a9745f45f949004487a30fb9bbdd933e1,10
en_ta,v21,writing-background,77682497462c3087d2d5dc4e99d2b73df761ab6f,11
en_ta,v6,writing-connectingwords,b88aaa64df6f3d42208d83b1f5a9decea765281d,1
en_ta,v9,writing-connectingwords,0130ceb2f077673f48f3aee4afdad80ed8997812,2
en_ta,v10,writing-connectingwords,34174a31878c75e1f257c1087d812b1ed1bd14d6,3
en_ta,v6,writing-decisions,bff2075e43ed8eadf708c3ed6a0f30a24cabb959,1
en_ta,v9,writing-decisions,f00b7181389fc6387313a8e73d2f0145214608e6,2
en_ta,v11,writing-decisions,4fdfdb7375b28f9b85f1b8e190c05ec5d4cf1d5f,3
en_ta,v16,writing-decisions,1290a5407ca8e7768daff05c1501d85ff34ed29a,4
en_ta,v18,writing-decisions,778f2ae7294f0ce2c83f4c963bd039fe8469636d,5
en_ta,v6,writing-endofstory,41d14987f291429cd97fd4eabf93e360dd898f7a,1
en_ta,v9,writing-endofstory,6c7b57ee4eecdf8239fe815a9646c1652707c397,2
en_ta,v10,writing-endofstory,868fa5896b5a73f56b4a57fb8c6408ca42d79c75,3
en_ta,v11,writing-endofstory,df1d34a0ff42ad047bc47bae35690b8f6f79a886,4
en_ta,v12,writing-endofstory,751d85cd66e7d2871d7b4e45ab13eac5ea4417b6,5
en_ta,v15,writing-endofstory,fb7d0d90019aa31af7cbfa7e3bdee8403d40f4bf,6
en_ta,v16,writing-endofstory,82430f9e31c345fa0df324a92ede508f98c37463,7
en_ta,v18,writing-endofstory,a1bdc61b42d4f78407d0e50412be2aaac915ffa4,8
en_ta,v20,writing-endofstory,9582759f4190ffc94613db2faab7270b7cf832fb,9
en_ta,v6,writing-intro,c95db6416e6b9ef9adef226cad4229e8be1e9dd0,1
en_ta,v9,writing-intro,e1df675c5c91f3e25de7c6dbd65e61c5e94b14a7,2
en_ta,v11,writing-intro,235710e530785fd99d2c28edc3a0fdabfba9fc93,3
en_ta,v12,writing-intro,6f5173ae0aa9f358063d02fb5d233131a6695a68,4
en_ta,v13,writing-intro,4dc05ad3d5405c1405a6ea1ecca86939af70efe1,5
en_ta,v15,writing-intro,28077307176b1f0b26d9f2acc8472a1c2f8a458a,6
en_ta,v16,writing-intro,fd94f6e8cd917436be643809bfd05043efd1fa16,7
en_ta,v17,writing-intro,a2799d81cda4f52de9d1b9f97ec5818def08226c,8
en_ta,v18,writing-intro,7261d3b2957474c0f141d247d23e67c7250d7bbc,9
en_ta,v6,writing-newevent,571351b888fb10b65c1a7924595451ac31f7a28d,1
en_ta,v9,writing-newevent,311f8cdd5f9cf3ea0884d0de5322cf4f8cf10941,2
en_ta,v10,writing-newevent,e9a088b117244a4f1244e35721c6c38f93df6a0a,3
en_ta,v11,writing-newevent,1922df8d806b98cd886017a322ea295acfb4106f,4
en_ta,v12,writing-newevent,645aad5fcf426a2f33f6624a206eba8694f76018,5
en_ta,v15,writing-newevent,a1920b3124a24d2777629aa0574770e2d1739cc0,6
en_ta,v16,writing-newevent,2dd63b89b132c65b7b02868086fc2c6f036569d1,7
en_ta,v17,writing-newevent,fdf242158e7a35ce2d92949ec97ea96576e580bb,8
en_ta,v18,writing-newevent,fb2468aaf0bf3f99c129ba5aa51803d9eb520049,9
en_ta,v20,writing-newevent,5da833b09d86bbdfa7615837a770532e4631d3ff,10
en_ta,v21,writing-newevent,fb2468aaf0bf3f99c129ba5aa51803d9eb520049,11
en_ta,v6,writing-participants,92d9a88ff3c7fb6863919cf22b40205f25c77197,1
en_ta,v9,writing-participants,e70b1af245d47d412cb90aa81fd1a3ac1fc61ab4,2
en_ta,v10,writing-participants,51a72f0bbfcfe6b7f57a49dafff881b049fe2c30,3
en_ta,v11,writing-participants,a961edd5845af684ce829b839ce2e90bb13e77c5,4
en_ta,v12,writing-participants,607e521e968b10984b742731a92e0f98f8379098,5
en_ta,v15,writing-participants,f5d2bf1c42f2f78153bcaad9a44c356619ef824c,6
en_ta,v16,writing-participants,0707186017b907e0198998778f3ac60dad2575c8,7
en_ta,v17,writing-participants,7dd29347090bb3d2fc9161036b7e177149f2faf8,8
en_ta,v18,writing-participants,6db0594006ef0cae5edc7f7f74fda9c5052c50b2,9
en_ta,v20,writing-participants,40a183e26d21bdeebe6e407e013c82878c18af0b,10
en_ta,v21,writing-participants,6db0594006ef0cae5edc7f7f74fda9c5052c50b2,11
en_ta,v6,writing-poetry,7d1b86fabb105f7949502ab15c4632c7c196533c,1
en_ta,v9,writing-poetry,6ec76d506bb00e9d2d40ac89271dc3963ca9af46,2
en_ta,v10,writing-poetry,bc42858344669668a8640ad54d66c887f492b7a0,3
en_ta,v11,writing-poetry,33b7a2452b3161b2b6781276337ca7b53eba0692,4
en_ta,v12,writing-poetry,d6e45b5e36ab98a234ee690d87b909ab70146060,5
en_ta,v15,writing-poetry,ed16db65b8132987c7da04904c3c1e206696c1af,6
en_ta,v16,writing-poetry,67af544f51d3f3dbd5acf03d5424dc4fdb973e36,7
en_ta,v17,writing-poetry,9d1a9e52695f1c58505bee0b29dfc17fbfa60051,8
en_ta,v18,writing-poetry,d763b6a1c2ecb234b424fbded358bc095edaef4c,9
en_ta,v20,writing-poetry,9032e3b9b1883cbc46fd9b8de6a67e586a4ba30b,10
en_ta,v21,writing-poetry,d763b6a1c2ecb234b424fbded358bc095edaef4c,11
en_ta,v6,writing-pronouns,347524595604fc9207397f4cd398d9a88ea5dd56,1
en_ta,v9,writing-pronouns,416cddc93acad00e719e69c11c465e643dbbcc4d,2
en_ta,v10,writing-pronouns,465d75dfaa63683360ead0eb80498ad597b31c77,3
en_ta,v11,writing-pronouns,0127cc9a3c37fb742822d7ac698fbb0d18490b73,4
en_ta,v12,writing-pronouns,c84494cf61f36287c3b2878e042091a75b5d16f0,5
en_ta,v15,writing-pronouns,14a0156dee97138e9a68d138272ca161c3246b3f,6
en_ta,v16,writing-pronouns,da07ef994eff56fa701bdee555f5a1831f420a89,7
en_ta,v17,writing-pronouns,4bf2514468b0971516cec74e7288a6c184e9d9b3,8
en_ta,v18,writing-pronouns,9fac39a72a8b79dd95dbbe1cc166b59052b32a61,9
en_ta,v20,writing-pronouns,72ba0f0dd4b2ff950181223512c8dc64d0ddf8cd,10
en_ta,v21,writing-pronouns,9fac39a72a8b79dd95dbbe1cc166b59052b32a61,11
en_ta,v6,writing-proverbs,332346c987ef9fc13291c1111290438d49398c40,1
en_ta,v9,writing-proverbs,d2c95d7b76b5bc0af055ecdd8ad7696d3d68abf8,2
en_ta,v10,writing-proverbs,1b440485f24faa34428d303e37ff3b0972720c85,3
en_ta,v11,writing-proverbs,0bfd0859d5c4735c2507dc5e3f8bd05c91bcc631,4
en_ta,v12,writing-proverbs,b98438668c8b6867566608a637957b69db050ca4,5
en_ta,v15,writing-proverbs,558ef9680c94c7c29d08625ee97ec2e42b747165,6
en_ta,v16,writing-proverbs,4a0866c87446e46bb5dc4d73c7af7c1c96ce8d6f,7
en_ta,v17,writing-proverbs,b6ab0276f728344479fe1945984e5cfdd0e104a1,8
en_ta,v18,writing-proverbs,fd535e21edc6e81238969d31e5390a88adf2d76d,9
en_ta,v20,writing-proverbs,b3c335b4e5dd59fba64da2af20545fd9c0949158,10
en_ta,v21,writing-proverbs,fd535e21edc6e81238969d31e5390a88adf2d76d,11
en_ta,v6,writing-quotations,f55bddeed8282fa39b342ad0a3286fdd1efc9129,1
en_ta,v9,writing-quotations,81fe5fc2260e84bcc37fdec33cd8b77e74f7ba06,2
en_ta,v10,writing-quotations,fb70dedc99dd1964a7cde0e2a3b27f09f4ce6b3f,3
en_ta,v11,writing-quotations,84edd54cede4b0cfd2caa06f75cdc2449020543f,4
en_ta,v12,writing-quotations,521b146e21a9c9253baa4c2d282d46d0574a902c,5
en_ta,v15,writing-quotations,521c17df51b9cee7637eccbec815a51f42b57475,6
en_ta,v16,writing-quotations,047a5389e75d8c6b34110ab5cf8b16543a412641,7
en_ta,v17,writing-quotations,91a62244a52089a5e7e5d5eca157674cba83f416,8
en_ta,v18,writing-quotations,51577d42103bb76afcf0d9fc07a040c5086a5f99,9
en_ta,v20,writing-quotations,2ae384fbfc99354b817f48ef5926fd4eca2bc5ce,10
en_ta,v21,writing-quotations,897ba12ddd7afae31954807ad0de8e42b0b0ce8f,11
en_ta,v6,writing-symlanguage,99c15724a2e75ba0b609c1c86c08e4328e4d0cb1,1
en_ta,v9,writing-symlanguage,eaa36b0b64c536b56b89750d157297826a47019b,2
en_ta,v10,writing-symlanguage,1f842b007f0a95bc2360a4e156b26fdf2231f7bc,3
en_ta,v11,writing-symlanguage,1546a6fa4fb5ae754b84725bee4842c6322e0bb2,4
en_ta,v12,writing-symlanguage,6aec263baf5d452ecfa7c7f881540d9841bbd086,5
en_ta,v15,writing-symlanguage,fe1ecb006ac6f97451a53b7dca286f8375c4daaf,6
en_ta,v16,writing-symlanguage,b23f310b8b743977046e4774ecd7c2897e371e52,7
en_ta,v17,writing-symlanguage,0abcd1a8576c3a8f251fa0c437344e64bf95d7f0,8
en_ta,v18,writing-symlanguage,64a4c1f59927531fc54b4411d7b3003e8c751a23,9
en_ta,v20,writing-symlanguage,6cda76117b9f74d47a9dba0094e8f7670d4a4950,10
en_ta,v21,writing-symlanguage,64a4c1f59927531fc54b4411d7b3003e8c751a23,11
